t,censored,totredeem,prevcat,prefood,pregas,prebank,preretail,preother,prebonus,baselen
76,0,19754,cert,0.066555738,0.437603951,0.635607243,0.039101481,0.040765375,0.30199647,1202
39,0,30,entertain,0.211977124,0,0.036121666,0,0.023764253,0.220532298,1052
26,0,505,entertain,0.393859625,0.014912278,0,0.018421039,0.047368407,0.135087609,1140
19,0,4200,merch,0.16689837,0.011126563,3.458969116,0.116133511,0.009735741,1.077885628,1438
129,1,2297,travel,0.823578835,0.137404561,0.736217022,0.121289194,0.115351975,0.812552929,1179
8,0,3750,merch,3.745096207,0.21960783,0.011764705,0.158431292,0.047058821,3.629018784,1275
36,0,2285,cert,0.337315321,0.486999273,0.002810963,0.225579739,0.511594772,0.855937958,1423
309,1,60,entertain,0.009751767,0.826241016,0,0.074468076,0.003546098,0.357269287,1128
800,1,980,cert,1.486656189,0.186813116,0,0.051805317,0,0.572998047,637
156,1,525,cert,0.352189779,0.143248081,0,0,0.008211672,0.383211613,1096
67,1,2428,travel,0.591155529,0.158262134,0.783553124,0.081458449,0.221877337,0.463925362,1289
275,1,550,cert,0.486757755,0,0,0.011872143,0.045662075,0.181735158,1095
76,0,18978,travel,7.136581421,0.162939191,8.654151917,0.300319433,0.054313093,6.94568634,1252
194,0,1090,cert,0.056666642,0.208888888,1.314443588,0.003333332,0.013333328,0.183333278,900
131,0,843,travel,0.006243493,0.176898956,5.141517639,0.188345432,0.10197705,0.100936472,961
5,1,180,cert,0.131029487,0.010799132,0,0.018718496,0.059035271,0.063354909,1389
377,1,1150,merch,1.044686317,0,0.106256187,0.060575962,0.205561042,0.92353487,1007
148,1,270,entertain,0,0,0.00240192,0.011208966,0.145716548,0.008006401,1249
35,0,730,cert,0.012509197,0.00147167,0,0.134657741,0.164091229,0.061074317,1359
39,1,7086,travel,0.40764308,0.050159216,8.983276367,0.121815264,0.144108176,0.285031796,1256
240,0,1225,entertain,0.042365372,0.081200302,0.875551224,0.023830533,0.018534854,0.090026438,1133
798,1,560,cert,0.521977902,0,0.481684923,0.086080551,0.016483516,0.214285612,546
154,1,3025,merch,0.053527951,0.0081103,0,2.70072937,0.020275742,0.847526074,1233
35,0,200,cert,0.067451775,0,0,0.047109187,0.267665863,0.0321199,934
553,0,140,cert,0.480158567,0,0,0,0.119047582,0.178571343,252
352,0,2255,cert,0.39146328,0.135365844,0,0.091463387,2.908535004,2.754877091,820
360,1,180,entertain,0.386871338,0,0,0,0,0.061452508,716
368,0,700,cert,1.062263489,0,0,0.010377355,0,0.368867874,1060
67,0,1700,merch,2.57330513,0.184024215,1.658240318,0.513649941,0.560161591,2.377147675,989
92,1,750,merch,0.004222971,0.016047284,1.081080437,0.053209454,0,0.013513513,1184
12,0,12040,entertain,4.823795319,0.096109808,2.794050217,0.774218082,0.275362253,4.085430145,1311
134,0,175,entertain,0.099041522,0.002129925,0.520766735,0.001064963,0.175718784,0.046858341,939
509,1,240,cert,0.440068483,0,0,0.008561641,0,0.188356161,584
708,0,980,cert,2.744243622,0.005115088,0,0,0,1.647058487,391
134,1,175,cert,0.161252856,0.032482594,0,0.019721568,0.082366586,0.084686756,862
423,1,720,cert,1.029454231,0.004418261,0,0.070692182,0.042709857,0.385861397,679
171,0,2240,cert,2.423032761,0.053156138,0,0.133997679,0,0.513842583,903
289,0,320,cert,0.174968004,0.280970573,0,0.014048524,0.038314164,0.107279658,783
150,1,100,merch,0.01011122,0,0.037411511,0.018200189,0.409504414,0.004044488,989
4,0,350,entertain,0.473268986,0,0,0,0.035933375,0.432953358,1141
34,0,6555,entertain,5.451251984,0.192200542,0.013927572,0.222841144,0.152274728,5.158771515,1077
106,0,900,cert,0.048824579,0,0,0.034358025,0.727848053,0.123869777,1106
393,1,1500,cert,1.241837502,0.163240552,0,0.409915209,0.083434045,0.967351437,827
401,0,1280,cert,1.746904373,0.013755158,0,0,0.04401648,0.883080959,727
432,0,420,cert,0.267605543,0.003841229,0,0.14980793,0.153649092,0.280409575,781
145,0,920,entertain,0.290845871,0.149478555,1.073000908,0.011587478,0.263035774,0.426419258,863
1074,1,1125,cert,0.107899785,0.003853563,0.43159914,0.042389184,0.013487473,0.028901726,519
277,1,900,travel,0.120246649,0.255909443,0.532373905,0.019527227,0.087358654,0.253854036,973
209,1,400,cert,0.402245045,0,0,0.030869961,0,0.210476995,1069
239,1,400,entertain,0,0.145077705,1.480828285,0.019689113,0.054922253,0.038341939,965
23,0,9195,cert,5.414405823,0.009322032,2.364406586,0.01271186,0.041525424,4.411014557,1180
89,1,1400,merch,0.000976563,0,1.443359375,0,0.002929688,0.00390625,1024
298,0,280,cert,0.512908459,0,0,0.034423381,0.006884679,0.192771077,581
35,0,3865,cert,5.481575012,0.142245054,0,0.071122527,0.053984553,4.654666901,1167
83,0,700,cert,0.017525762,0.0597938,0.878350258,0.053608239,0.003092783,0.028865978,970
59,1,615,travel,0.443957806,0.002626969,0,0,0.185639143,0.394045353,1142
2,0,6193,travel,2.378351212,0.086206853,3.977968216,1.307470322,0.163793087,3.234672546,1044
350,0,700,entertain,0.092121184,0,3.533332825,0.004848484,0.059393913,0.048484832,825
86,1,1200,travel,0.902417183,0.112802148,0,0.012533568,0.160250664,0.803043842,1117
925,1,30,entertain,0.011627905,0,0,0,0.337209225,0,86
337,0,75,entertain,0.129292846,0,0,0.004040401,0.090909064,0.028282821,495
168,0,3048,travel,3.798727036,0.800847054,1.424787521,0.058262706,0.177965999,3.1419487,944
122,1,950,travel,0.958973885,0.050256401,0,0.017435893,0.176410198,0.602051258,975
232,0,980,entertain,1.215461731,0.013941698,0,0.048162222,0,0.768060684,789
444,1,240,cert,0.339568138,0.027338117,0.797122002,0.135251761,0.175539494,0.266186953,695
27,0,30,entertain,0.086206853,0,0.431034327,0,0.017241374,0.086206853,116
633,1,800,cert,1.635416031,0,0,0.17083323,0.016666666,0.381249905,480
178,1,1440,cert,0.471999884,0,1.13257122,0.110857129,0.079999983,0.190857053,875
146,0,2174,travel,2.699869156,0.373867989,1.531694412,0.060802043,0.169469595,2.892625809,773
28,0,7125,cert,6.863853455,0.004793864,0,0.000958772,0.000958772,6.267494202,1043
239,1,1025,travel,0.193670869,0,0.018987328,0.027848095,0.659493446,0.051898718,790
104,0,1687,travel,0.960690022,0.073825479,4.902202606,0.042185992,0.023010537,0.190795779,1043
23,0,2700,merch,2.926090241,0.077471018,0.013357073,0.072128177,0.078361511,1.923418999,1123
150,0,2670,cert,4.137535095,0.193409681,0,0.077363849,0.024355292,3.534383774,698
448,1,1600,cert,2.696098328,0.406570673,0,0.184804916,0.036960959,2.739219666,487
49,0,1015,cert,1.051605225,0.038990825,0,0,0.089449525,0.76605463,872
184,1,475,entertain,0.83159256,0,0,0.001305482,0.035248041,0.391644716,766
313,0,1200,cert,1.482084274,0,0,0.04560259,0.270358086,1.742670059,614
259,0,2593,cert,3.460149765,0,1.664661408,0.033082694,0.016541347,3.276691437,665
8,0,2600,cert,5.516456604,0.009080589,0,0.046537995,0.060158908,4.822925568,881
136,0,1225,cert,0.608812809,0.008992799,0.08093524,0.051258981,0.362410069,0.484712124,1112
6,0,2990,cert,0.206724763,0,0.018679947,0.048567861,1.897882462,0.810709477,803
14,1,1465,cert,1.165769577,0.011840686,0.149623156,0.001076425,0.272335768,1.116253853,929
55,0,875,cert,1.02450943,0.159313679,0,0.006127451,0,0.912990093,816
44,1,350,cert,0.441396475,0,0,0.001246883,0.001246883,0.2892766,802
184,0,280,cert,0.465361357,0,0,0,0,0.269578219,664
389,0,150,entertain,0.581748962,0,0,0,0,0.117870688,263
172,0,2110,entertain,1.363957405,0.062897503,0,0.048056513,0.045936376,1.244522095,1415
270,1,350,entertain,0.08385092,0.001552794,0.49689436,0,0.010869563,0.04037267,644
612,1,3000,travel,0.23333323,0.003703702,10.93332672,0.94444418,0.018518508,0.114814758,270
482,1,200,cert,0.491566181,0.048192769,0,0,0,0.142168641,415
56,1,480,cert,0.302263498,0,0.41145134,0.041278273,0,0.165113092,751
148,0,1100,merch,0.808243275,0.453404903,3.01612854,0.005376343,0,0.892472744,558
487,1,630,travel,0.664652348,0.984893799,1.513594627,0.003021147,0.009063438,1.299093247,331
368,0,90,entertain,0.284430981,0.011976041,0,0,0,0.17664659,334
53,0,150,entertain,0.072916627,0.022569433,1.725693703,0.003472222,0.015625,0.038194418,576
136,0,490,cert,0.540419102,0,0,0.393712521,0.019461066,0.371257305,668
196,1,650,merch,0.939640999,0.027732462,1.843392372,0.189233184,1.153344154,1.202282906,613
32,0,300,cert,0.590909004,0.023569018,0,0,0,0.528619289,594
40,0,1910,cert,0.277091742,0,0,0.149519801,1.721535683,0.315500498,729
56,0,4000,merch,8.611602783,0.040178567,0,0.102678537,0.049107134,7.955356598,448
803,1,480,cert,0.267857075,0.261479378,0.177295804,0.003826529,0.035714269,0.247448921,784
25,1,1424,travel,0.37463975,0.361671448,4.334293366,0.074927926,0.04755041,0.8198843,694
16,1,640,cert,0.282027483,0.333640337,0,0.008294925,0,0.34377861,1085
190,1,280,cert,0.343624115,0,0,0.057718098,0,0.127516747,745
129,0,455,cert,0.886972904,0,0,0,0,0.584290981,522
182,1,140,cert,0.23737371,0,0,0.001683502,0,0.129629612,594
58,1,800,merch,1.227204323,0,0,0,0,0.578474999,669
31,1,360,entertain,1.840847969,0.867373943,0,0.071618021,0.031830221,2.161802292,377
167,1,550,merch,2.832141876,0.067857087,0,0.060714275,0.214285612,2.28928566,280
280,1,1550,merch,0.202020168,0.702020168,6.914138794,0.439393759,0.055555552,0.792929173,198
7,0,200,cert,1.377696991,0.07913667,0.309352398,0.025179848,0.503596783,1.187049866,278
175,0,810,cert,0.851351261,0.727026939,0,0.589189053,0.086486459,1.756755829,370
357,0,4890,entertain,12.1057663,0,0,0,0,10.99518585,416
174,0,535,cert,0.689453125,0.00390625,0,0,0.37109375,0.380859375,512
186,0,90,entertain,1.100806236,0.016129032,0.447580576,0.20161283,1.072580338,1.280241013,496
48,0,2935,entertain,1.325825691,0.117117107,4.031528473,0,0,1.31381321,666
78,0,3600,cert,5.643783569,0.330240965,0.027829304,0.224489689,0.200371027,4.315395355,539
490,1,175,cert,1.309523583,0,0,0,0.952380657,1.309523583,84
184,1,330,entertain,0.048913032,0.766304016,0,0.002717391,0.154891253,0.5625,368
233,1,525,entertain,1.287539482,0.351437569,0,0,0.485622883,1.447283745,313
8,1,675,travel,0.030465946,1.747311592,0,0,0.175627232,0.630824089,558
55,0,960,cert,0.927184105,0.108183026,0.158807159,0.196948648,0.069348097,0.601248264,1442
23,0,1612,travel,4.100894928,0,0.542600632,0.244394541,0.071748853,4.098651886,446
37,1,50,entertain,0.133611679,0,0,0,0.04175365,0.00835073,479
559,0,900,travel,3.061367035,0,0,0,0,2.239435196,994
135,1,1500,merch,4.225879669,0.00470588,0,0.075294077,0,3.868234634,425
149,0,7760,cert,0.406503916,0.281842709,0.498644829,0.046070457,1.376693726,0.289972782,369
183,1,640,cert,0.133732438,0.121756434,0.980039597,0,0.163672566,0.185628653,501
267,0,160,cert,0.524305344,0,0,0,0.069444418,0.326388836,288
322,1,1200,merch,12.22927856,0.204419851,0,0.049723744,0.019337013,11.78176117,362
13,0,2000,cert,1.894080162,0.015576318,0,1.119936943,0.084112108,1.30062294,642
71,1,1125,travel,14.25861359,0.146551609,0,0.818965435,0.068965495,14.56034088,116
897,0,2000,travel,1.528695107,0.206956506,0.033043474,0.226086855,0.172173858,1.460868835,575
282,0,70252,merch,20.104599,0.300383806,27.97695923,0.575815678,0.590210915,19.00479126,1042
781,0,4425,travel,3.612020493,0.032786876,0.852458954,0.120218575,0,3.109289169,183
170,1,7900,merch,0.189303279,0,4.252635956,0,0.00070373,0.095003486,1421
162,0,5400,merch,0.629869938,0,1.389610291,0,0,0.461038828,154
130,0,8550,travel,5.648719788,0.075904667,4.228595734,0.097087324,0,5.076786041,1133
147,0,2800,cert,0.367496252,0.188140512,0.535139084,0.064421654,0.049780369,0.557100773,1366
237,0,5270,cert,0.002400959,0.183673382,4.799518585,0.596638203,0.069627821,0.127250791,833
364,0,1575,entertain,0.595547199,0.054730982,0.29499054,0.171614051,0.031539887,0.261595488,1078
315,0,175,cert,0.018340603,0,0.002620086,0.011353709,0.021834061,0.020087332,1145
378,0,4350,travel,1.068431854,0.827814102,6.576156616,0.216335535,0,0.843266964,453
1229,1,280,cert,0.074999988,0.002777778,0,0.008333333,0.01111111,0,360
1278,0,175,cert,0.214285612,0,0,14.2857132,0,0,14
1018,1,2625,cert,0.430107355,0,0,0.286738157,0.35483861,0.738350868,558
1469,1,760,cert,0.87155962,0.00917431,0,0,0,0.431192637,109
160,0,1200,cert,0.949203014,0.028884456,0,0.044820696,0,0.086653352,1004
593,0,450,merch,,,,,,,
315,0,5440,cert,1.417458534,0.052722544,0,0.082108855,0.073465824,0.547968864,1157
221,0,640,cert,0.592910767,0.008592904,0,0.030075178,0,0.141782999,931
87,0,370,cert,0.164835095,0,0,0.01098901,0,0,91
122,1,2525,travel,0.259081364,0.083618879,0,0.737491131,0.027416036,0.859492779,1459
164,1,7200,merch,2.866945267,0.137254834,0,0.583333015,0.264005423,2.851539612,1428
21,0,14400,travel,1.214101791,0.926281929,11.30063629,0.090384603,0.26025629,1.97371769,1560
1291,1,525,entertain,0.046931386,0,0,0,0,0,277
1372,1,2600,travel,2.850465775,1.074766159,1.257008553,0.523364067,0.084112108,2.925231934,214
213,1,3990,travel,0.343500137,0,0.341321707,0.857661247,0.355845928,0.64052248,1377
303,1,560,cert,0.423317671,0,0,0.001564945,0.007824719,0.121283233,1278
125,0,1960,cert,0.323735237,0.042023331,0.92451334,0.281712055,0.051361859,0.136186719,1285
590,0,200,cert,0.5,0,0,0,0,0,2
1437,1,525,cert,0.090225518,0,0,0,0,0,133
563,0,2200,cert,0.903455257,0.014227636,0,0.017276421,0.008130081,0.155487776,984
67,1,2200,merch,1.100982666,0.13836062,0,0.055737704,0.018360645,0.607868671,1525
490,0,1600,travel,0.342245817,0.066844881,1.042779923,0.002673795,0,0.200534701,374
1024,0,4600,travel,1.301030159,0.094845355,4.088657379,0.045360804,0.072164893,1.092782974,485
774,1,4150,travel,1.059828758,0.147741079,0,0.039072037,0,0.400488377,819
46,0,2355,cert,1.410560608,0.2481848,0,0.005280525,0.125412464,1.156435013,1515
265,0,700,cert,0.048507452,0,0.742537022,0.272387981,0,0,268
708,0,420,cert,0,0,0,1.199999809,0,0,5
203,0,425,merch,0.729786873,0.019148931,0,0,0,0.217021227,470
182,0,13660,merch,0.606135845,0.266998291,6.277774811,0.315091133,0.072968483,0.614427567,1206
30,1,5000,merch,2.323942184,0.003201023,0.093469858,0.109475017,0,1.371318817,1562
371,0,2335,cert,1.089422226,0.024038449,0,0.015384615,0.008653842,0.426923037,1040
1435,1,3050,merch,5.52563858,0,0,0.346153736,0,4.717945099,156
1217,1,280,cert,0.062874198,0,0,0,0,0.00598802,334
1556,1,160,cert,0.166666627,0,0,0,0,0,12
597,1,525,cert,0.006103762,0.36215663,0,0.013224818,0.054933876,0.151576757,983
765,0,420,cert,0.011513151,0.006578945,0,0.018092096,0,0.003289472,608
935,0,175,entertain,0.25,0,0,0.041666657,0,0,24
915,0,175,entertain,0.09255898,0,0.65698719,0,0.021778584,0.052631557,551
967,0,700,cert,0.569766998,0,0,0,0,0.310631037,602
107,0,5175,merch,0.46072793,0.627394199,3.547891617,0.144635916,0.131225944,0.782567024,1044
714,0,700,cert,1.158576012,0,0,0.080906093,0,0.404530525,309
1276,1,1200,merch,0.6114645,0,0,0,0,0.210191011,314
168,0,1575,entertain,1.112384796,0.505351543,0,0.045871556,0,0.932721615,1308
1296,1,400,cert,0.11929822,0,0.021052629,0.028070167,0,0.045614034,285
375,0,4545,cert,0.45325017,0.06055209,2.570791245,0.236865521,0.086375773,0.463935852,1123
1014,0,175,entertain,0.203947306,0.070175409,0.067982435,0.017543852,0,0.197368383,456
1427,1,1350,cert,1.223602295,0,2.73913002,0.006211177,0.006211177,0.503105164,161
867,0,2300,merch,7.307888031,0.480916023,2.101779938,0,0.129770875,6.06615448,393
500,0,1400,cert,0.912630558,0.013295345,0,0.022792012,0.257359743,0.358024597,1053
1268,0,625,cert,0.00917431,0,1.36697197,1.651375771,0,0,109
85,1,3500,merch,0.179827452,0.900464058,1.385533333,0.182481647,0.00928998,0.765096188,1507
489,0,140,cert,0.252631426,0.368420839,0,0.010526314,0,0.294736624,95
81,0,1860,cert,0.4410851,0.010077514,0.146511555,0.00852713,0.02558139,0.243410826,1290
756,1,525,cert,0.327469349,0,0,0.010825433,0,0.261163712,739
506,0,6435,travel,0.715946674,0.654484749,1.828903198,0.099667728,0.252491474,1.182723999,602
1262,1,5800,cert,0.058823526,0.0620915,0,0.019607842,0.36601305,0.032679737,306
718,0,1625,cert,0.106666625,0.318333149,0.784999847,0.958333015,0.184999943,0.518332958,600
586,0,320,cert,0.61956501,0,0,0,0,0.315217257,92
1253,0,900,travel,0.163346529,0.059760928,0,0.075697184,0.119521856,0.087649345,251
91,1,3000,cert,0.268586636,0,0,0.004688546,0.068988562,0.249162674,1493
35,0,1200,travel,0.330350876,0.000688231,0.205781102,0.268409967,0.110805214,0.227804542,1453
428,0,4500,travel,3.821428299,0,0,0.214285612,0.15204072,3.213264465,980
359,0,9500,merch,0.619787216,0.230580449,3.605886459,0.275551796,1.215044022,1.668847084,1223
731,1,2850,travel,0.141520381,0.05964911,1.387133598,0.088888884,0,0.396491051,855
26,0,12097,travel,4.536403656,0.092867732,4.597324371,0.189450145,1.31500721,4.283802033,1346
12,0,3400,merch,0.041044772,0.022388056,2.988805771,0.014925368,0,0.011194028,268
1365,1,450,merch,0.187793374,0,0,0.079812169,0,0,213
1452,1,320,cert,0.096296251,0,0,0,0,0,135
542,0,1900,merch,0.511586189,0.0463458,1.1158638,0.226381421,0.030303016,0.122994602,561
272,0,3195,cert,1.310975075,0.241615772,0.178353548,0.459603548,0.049542666,0.954267979,1312
122,0,4150,entertain,0.191717744,0.023773,0.744631767,0.353527546,0.134202361,0.259202242,1304
167,1,675,travel,0.045614034,0,0.025263146,0.087017536,0.061754376,0.035087705,1425
41,0,840,cert,0.076363623,0,0,0.226181746,0.10254544,0.149818063,1375
711,0,2535,cert,0.150197625,0.007905133,0,0,0.134387255,0.039525688,253
522,1,560,cert,0.150332928,0.003805898,0,0,0,0.097050369,1051
32,0,3160,cert,0.163426876,0,1.85241127,0.064794779,0.201583862,0.262778759,1389
104,0,400,cert,0.036065549,0,0,0.001639344,0.252458811,0.008196719,610
839,0,960,cert,0.775265694,0.015957445,0.103723347,0.026595742,0.059840411,0.617021084,752
136,0,16000,cert,0.945888519,0,4.836257935,0.593112946,0.782853127,1.150385857,1423
759,0,8750,cert,0.050595224,0,5.104164124,0.261904717,0,1.494047165,336
1321,0,185,cert,0.022935778,0.261467695,0,0.48623848,0,0.206421971,218
176,0,640,cert,0.039330542,0.011715479,1.22677803,0.178242564,0.120502055,0.059414208,1195
1154,0,875,entertain,0.302325487,0,0.08914727,0.019379839,0,0.02325581,258
776,0,800,travel,0.021818176,0.014545448,1.285453796,0.090909064,0.085454524,0.007272724,550
205,0,5500,travel,0.086580038,0.28571415,6.043289185,0.419913292,0,0.199134111,231
1292,1,4450,merch,0.032142848,0.057142854,2.396427155,0.024999991,0,0.046428561,280
875,0,1675,merch,0.577725887,0.232018471,1.503479958,0.494199514,0.004640371,1.220417023,431
1457,0,5425,merch,0.448275805,0.862068653,0.586206436,0,0,0.482758522,29
505,0,7500,travel,0.429751873,0.051652879,0.092975199,0.214875937,7.373966217,0.491735458,484
79,1,2300,merch,0.403986692,0.102325559,1.746178627,0.275747299,0,0.449169397,1505
1071,1,3600,travel,0,0,3.361660004,0,0,0,506
35,0,9650,cert,3.418048859,0.126353741,0.070758104,0.13357389,0.239711165,3.217327118,1385
956,1,625,merch,0,0.009523809,0.669840813,0,0,0.003174603,630
75,0,3202,travel,1.86751461,0.043413162,0.428143501,0.000748503,0.017215565,1.441616058,1336
1158,1,875,cert,0.116822422,0.275700808,0.121495307,0.004672896,0.133177519,0.247663498,428
152,0,7650,merch,0.746350288,0.223540068,3.958028793,0.415145874,0.333029032,0.364050865,1096
926,1,1045,travel,0.147919774,0.01232665,0.583975315,0.001540831,0.154083133,0.275808811,649
179,1,800,cert,0.198571324,0.001428571,0.339285612,0.001428571,0,0.072857142,1400
